"shangpaishijian","licheng","biansu","zhouju","mali","tianchuang1","tianchuang2","zhenpizuoyi","daocheyingxiang","daocheleida","GPS","zhongdashigu","waiguan_neishi","yuanjia","baojia","ratio","SUV","紧凑型车","其他","小型车","中大型车","中型车","国四","国五","普通级轿车","微型轿车","中高级轿车","中级轿车","华晨宝马","其他.1","上汽大众","上汽集团","上汽通用别克","上汽通用雪佛兰","一汽.大众奥迪","长安福特"
3,1.57,"0",2699,122,"1","1","0","0","0","0","0","1",25.4,17,0.704981638206948,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
26,0.38,"0",2700,128,"1","0","0","1","1","1","0","1",10.7,8.2,1.18784342239605,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
7,5.51,"0",2850,181,"1","0","0","0","1","0","0","1",20.6,11.77,0.287398906656316,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
25,0.25,"0",2700,133,"1","0","0","1","1","1","0","1",10.5,8,1.16315080980568,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
60,11.71,"0",2678,131,"1","0","1","0","1","0","0","1",19.4,6.2,-0.755667537541279,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0"
51,8.69,"1",2685,117,"1","0","0","0","1","0","0","1",13,3.42,-1.03003704090826,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
29,5.59,"0",2630,144,"1","0","0","1","0","0","0","0",19.6,8.8,-0.204794412646013,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
39,5.64,"1",2670,120,"1","0","1","0","1","0","0","1",10.2,3.42,-0.68433655087779,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
25,3.43,"1",2610,105,"1","0","1","0","1","0","0","1",12.6,6.5,0.0635134057223261,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
38,6.92,"0",2774,305,"1","1","1","1","1","1","0","1",57,21.9,-0.471714493649365,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
47,2.44,"1",2705,160,"1","0","1","1","1","1","0","0",14.1,4,-0.926241062727323,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
1,1.85,"0",2720,205,"1","1","1","1","1","1","0","0",30.4,15,-0.0263173083173733,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
53,12.06,"0",2650,109,"1","0","1","1","1","0","0","1",10.6,3,-0.929535958624176,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
37,7.85,"0",2615,171,"1","0","1","1","0","1","0","0",32,13.5,-0.315081046639895,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
10,3.22,"0",2670,154,"1","0","1","1","1","1","0","0",23.9,12,0.00836824967051658,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
7,4.52,"0",2670,154,"1","0","1","1","1","1","0","1",22.8,9.8,-0.282566971785011,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
8,4.63,"0",2850,163,"1","1","0","1","0","0","0","1",15.2,9.5,0.510825623765991,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
12,3.86,"0",2933,306,"1","1","1","1","1","1","0","0",91,53,0.332705753825736,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
35,8.65,"0",3108,218,"1","0","1","0","1","0","0","0",49.9,25,0.00400802139753909,"0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
63,10.27,"1",2612,106,"0","0","0","0","0","0","0","1",11.8,3,-1.07613943281605,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
29,10.22,"1",2685,121,"1","0","0","0","0","0","0","1",12.4,4.25,-0.651098944316446,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
20,5.01,"1",2560,150,"0","0","0","0","0","0","0","1",11.3,6,0.124052648669979,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
17,10.97,"0",2705,133,"1","0","1","0","1","0","0","0",14.1,5.22,-0.531304155109531,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
45,4.54,"0",2710,143,"0","0","0","0","0","0","0","1",9.4,2.4,-1.07044141170141,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
48,9.68,"1",2680,133,"0","0","0","0","0","0","0","1",12.6,4.5,-0.587786664902119,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
17,3.15,"0",2920,184,"1","0","1","0","1","0","0","0",38.9,22,0.263728831429288,"0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
1,3.22,"0",2760,156,"1","1","0","1","1","1","0","0",30.9,19,0.467900579048957,"1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
5,1.34,"0",2650,109,"1","0","1","1","1","1","0","0",14,6.15,-0.24406144997589,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
22,0.19,"0",2785,154,"0","0","0","0","0","0","0","0",13,9.9,1.16113264564944,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
4,3.47,"0",3001,252,"0","0","0","0","0","0","0","0",81.8,45,0.201164644595435,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
34,11.8,"0",3070,306,"1","1","1","0","1","1","0","0",90.2,29.6,-0.716520531745254,"0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
1,8.56,"0",2776,245,"1","0","1","0","1","1","0","0",39.8,18.5,-0.1409363406311,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
7,1.4,"0",2629,150,"1","1","1","1","1","0","0","1",25.2,15.23,0.423686582933324,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
20,3.52,"0",2578,256,"0","0","1","1","1","1","0","0",50.7,24.6,-0.0591888713903305,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
5,3.78,"0",2686,110,"1","1","1","0","1","0","1","1",16.5,8.1,-0.0363676441708747,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
45,12.14,"1",2710,113,"0","0","1","0","1","0","0","1",7.7,1.6,-1.33828514193353,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
61,7.96,"0",2600,112,"0","0","0","0","0","0","0","0",11.2,3.5,-0.78845736036427,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
60,5.37,"1",2550,126,"0","0","0","0","0","0","0","1",8.2,1.48,-1.51304606675903,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
12,6.12,"0",2670,154,"1","0","1","1","1","1","0","1",22.8,10.3,-0.193584749072665,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
9,1.8,"0",2715,169,"1","0","0","1","1","1","0","0",13.8,9,0.628608659422374,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
5,2.56,"0",2730,205,"1","0","0","1","1","1","0","1",14.1,6.75,-0.0851578083403066,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
32,5.97,"0",2760,156,"0","1","0","0","0","0","0","1",39.9,17.99,-0.197127105644934,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
65,6.44,"0",2640,107,"0","0","0","0","0","0","0","0",13.3,4.5,-0.670674324707887,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
4,2.42,"1",2750,112,"1","0","0","1","1","1","0","1",8.3,5.5,0.675128675057267,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
18,5.77,"0",2737,184,"1","0","1","1","1","1","0","0",21.7,10.6,-0.046091107200267,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
47,5.8,"0",2830,181,"1","0","1","0","1","0","0","0",27.9,14.3,0.0501897445238555,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
17,3.09,"1",2510,126,"1","0","0","0","1","0","0","0",8.5,3.4,-0.405465108108165,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
17,4.33,"1",2800,112,"0","0","0","0","0","0","0","1",6.7,2.75,-0.362114667234551,"0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
44,10.72,"1",2470,105,"0","0","0","1","1","1","0","1",10.8,3.5,-0.735111379658978,"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
67,6.78,"0",2515,102,"0","0","0","0","0","0","0","1",21.9,7.7,-0.612021635747577,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
67,11.12,"1",2600,106,"1","0","1","1","1","1","0","1",13.7,2.3,-1.60070423246535,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
25,2.97,"0",2725,147,"1","0","0","0","1","0","0","1",17.9,9,0.0111733005981253,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
27,5.73,"1",2648,125,"0","0","0","0","0","0","0","0",13,5.2,-0.405465108108164,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
12,2,"0",2770,143,"0","0","0","0","0","0","0","0",16.3,11,0.730188452240294,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
35,7.32,"0",2675,147,"1","0","0","0","1","0","0","0",19.5,8,-0.362905493689368,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
41,10.94,"0",2737,147,"1","0","1","0","1","0","0","0",22.1,8.1,-0.547193267936866,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
28,13.67,"0",2550,99,"0","0","0","1","0","0","0","0",9.1,4.7,0.0659579677917976,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
2,2.24,"0",2700,118,"0","0","0","1","0","1","0","1",15.9,9,0.265703165733006,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
21,3.95,"1",2570,107,"0","0","0","0","1","0","0","1",8.5,4.3,0.023530497410194,"0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
2,5.24,"1",2730,154,"0","0","0","0","0","0","0","1",12.7,6.5,0.0472528848505455,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
16,2.29,"0",2700,158,"0","0","0","0","0","0","0","1",16.9,12.2,0.953873443023198,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
13,2.76,"1",2685,120,"1","0","0","0","1","0","0","0",8,3.7,-0.150282203049338,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
30,9.63,"1",2610,106,"0","0","0","0","0","0","0","0",8.4,3,-0.587786664902119,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
61,5.94,"0",2578,131,"0","0","0","0","0","0","0","0",16.3,6.6,-0.385056236476958,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
32,5.36,"1",2648,125,"0","0","0","0","0","0","0","0",14.4,5.5,-0.481303184499669,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
38,8.2,"0",2807,271,"1","1","1","1","1","1","0","0",51,20.5,-0.397301797469003,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
43,7.65,"1",2600,109,"0","0","1","1","1","1","0","0",7.6,1.75,-1.20682587330834,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
50,12.47,"0",2933,306,"1","1","1","1","1","1","0","0",97.3,28,-0.906240396020654,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
13,8.63,"0",2705,109,"1","0","1","1","1","1","0","1",28.2,9.5,-0.677231725254046,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
10,1.97,"0",2805,161,"1","0","0","0","1","0","0","1",17.9,11.3,0.537733076685915,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
26,0.15,"0",2850,143,"1","0","0","1","1","1","0","1",28.2,18.76,0.68677096342067,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
64,9.45,"0",2850,240,"1","0","1","0","1","0","0","0",25.8,5.78,-1.24232809120279,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
20,6.64,"0",2684,160,"1","1","1","1","1","1","0","0",28.2,13.3,-0.113597177723705,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
26,4.68,"0",2820,167,"1","0","0","1","1","0","0","0",30.3,26,1.79948151532196,"0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
55,10.71,"1",2670,120,"0","0","0","0","0","0","1","1",9.4,1.8,-1.44036158239017,"0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
51,9.27,"0",2869,180,"1","0","0","0","1","0","0","0",33.6,13.89,-0.349956964398377,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
5,2.06,"0",2662,169,"1","0","0","0","1","0","0","1",18,9.8,0.178248231406319,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
48,10.75,"0",3122,290,"1","1","1","1","1","1","0","0",108.7,35,-0.744654737705877,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
4,4.95,"0",2720,150,"0","0","0","0","0","0","0","1",12.9,7.5,0.328504066972036,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
4,4.61,"1",2725,112,"0","0","0","0","0","0","0","1",6.4,3,-0.125163142954006,"0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
31,9.44,"0",2578,131,"1","0","1","0","1","0","0","0",17.7,6.4,-0.568504735352669,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
41,7.4,"0",2675,147,"1","0","1","0","1","0","0","0",21.7,6.3,-0.893817876022096,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
21,8.36,"0",2810,184,"1","0","1","1","1","1","0","0",41.6,17.2,-0.349673748479749,"0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
53,12.31,"0",2705,181,"1","0","1","0","1","0","0","0",27.1,8.6,-0.766008528824817,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
15,1.62,"0",2550,112,"1","1","0","1","1","1","0","1",8.2,5.5,0.711496319228142,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
17,1.68,"0",2720,152,"1","0","1","0","1","0","0","0",13.8,9.2,0.693147180559945,"0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
17,3.38,"0",2603,110,"0","0","0","0","0","0","0","1",11.5,7,0.441832752279039,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
61,4.27,"0",2775,136,"1","0","1","0","1","0","0","0",21.7,8,-0.537954291154243,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
64,3.52,"1",2450,107,"0","0","0","0","1","0","0","0",7.7,2.6,-0.673729094702844,"0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
19,5.87,"0",2670,154,"1","0","0","1","1","1","0","0",10.2,4.5,-0.23638877806423,"0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
43,6.24,"1",2720,102,"0","0","0","0","0","0","0","1",5.2,1.8,-0.635988766719997,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
35,10.45,"0",2869,180,"1","0","0","0","1","0","0","0",33.6,15.5,-0.155071914346579,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
19,6.98,"1",2700,61,"0","0","0","0","0","0","0","1",3.5,1,-0.916290731874155,"0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
21,8.58,"0",2620,190,"1","0","1","1","1","0","0","1",24.9,15,0.415515443961666,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
54,8.9,"0",2869,180,"1","0","0","0","1","0","0","1",33.6,13.5,-0.398030129620647,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
12,3.47,"0",2680,139,"0","0","0","0","0","0","0","0",13.7,9.5,0.816207273317173,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
64,5.57,"0",2685,184,"0","0","0","0","0","0","0","0",19.7,5,-1.07840958135059,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
56,10.73,"0",2760,152,"0","0","0","0","0","0","0","1",42.2,12.3,-0.888259218018269,"0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
15,14.24,"0",2705,109,"1","0","1","1","1","1","0","0",28.2,10.18,-0.571057241057815,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
42,7,"0",2800,235,"1","0","1","1","1","1","0","0",57.5,19.3,-0.68273041970169,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
33,10.15,"0",2737,154,"1","0","1","0","1","0","0","0",19.7,8,-0.380147300123874,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
5,4.81,"0",2850,245,"1","1","1","1","1","0","0","1",32.5,22,0.739667196194838,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
17,9.68,"0",2670,154,"1","0","1","1","1","1","0","1",22.8,8.8,-0.464305608131098,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
10,3.32,"1",2570,112,"0","0","0","0","0","0","0","0",7.5,4.5,0.405465108108164,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
39,7.09,"0",2700,126,"0","0","0","0","0","0","0","0",13.6,6.5,-0.0882926071456781,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
17,6.41,"1",2612,117,"0","0","0","0","0","0","0","0",11.5,5.5,-0.0870113769896297,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
9,2.74,"0",2720,205,"1","1","1","1","1","1","0","1",30.4,17,0.23795863709935,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
28,3.75,"0",2869,180,"0","0","0","0","0","0","0","0",33.6,17.5,0.0833816089390508,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
13,1.84,"0",2670,190,"0","1","1","1","1","1","0","1",15.2,9.38,0.477279501274787,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
137,18.79,"0",2775,173,"1","0","1","0","1","0","0","0",27.9,1.53,-2.84695926496085,"0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
21,6.94,"1",2650,109,"0","0","0","0","0","0","0","1",8.2,3,-0.550046336919272,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
8,4.55,"0",2610,110,"0","0","0","0","1","0","1","0",13.6,7.55,0.221489291218183,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
9,2.35,"0",2829,170,"1","1","1","1","1","0","0","0",23.9,14,0.346522572474715,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
19,1.28,"0",2495,110,"0","0","0","0","0","0","0","0",10.7,4.6,-0.282232467684216,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1"
69,21.2,"1",2640,124,"1","0","0","0","0","0","0","1",12.5,2.5,-1.38629436111989,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
25,3.06,"1",2652,117,"1","0","0","0","1","0","0","0",10.4,4.2,-0.389464766761723,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
13,3.41,"0",2706,150,"0","0","0","0","0","0","0","0",21.4,15.8,1.03724334229182,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
52,13.26,"1",2578,105,"0","0","0","0","1","0","0","1",13.9,4,-0.906240396020654,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
3,4.75,"1",2570,107,"1","0","0","0","1","0","0","1",9.6,4.16,-0.268263986594679,"0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
8,0.37,"0",2640,114,"1","0","0","0","1","0","0","1",13.8,9,0.628608659422374,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
8,3.33,"1",2750,137,"0","0","0","1","1","0","0","1",9.1,5.4,0.37806613392005,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
7,0.82,"0",2712,160,"0","0","1","0","1","0","0","0",27.4,20,0.994252273343867,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
47,14.4,"0",2795,162,"1","1","1","0","1","0","0","1",20.5,7.5,-0.550046336919272,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
5,1.94,"0",2705,109,"1","0","0","1","1","1","0","1",26,10,-0.470003629245736,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
2,4,"0",2670,177,"1","0","0","1","1","0","0","1",19.5,12,0.470003629245736,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
20,10.37,"1",2570,107,"0","0","0","0","1","0","0","1",8.6,3.4,-0.424883193965266,"0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
