shangpaishijian,licheng,biansu,zhouju,pailiang,mali,tianchuang1,tianchuang2,zhenpizuoyi,daocheyingxiang,daocheleida,GPS,zhongdashigu,waiguan_neishi,yuanjia,baojia,paifang,changshang,cheshen_type
4,3.93,0,2700,2,211,1,1,1,1,1,1,0,1,41,28,国五,奔驰(进口),紧凑型车
2,12.65,0,2705,1.5,109,0,0,0,1,1,1,0,1,27,12.16,国五,上汽集团,紧凑型车
41,4.93,1,2640,1.8,124,0,0,0,0,0,0,0,0,10.8,3.2,国四,长安福特,紧凑型车
67,9.24,0,2945,2,170,1,0,0,0,1,1,0,1,42.3,15,国三,一汽-大众奥迪,中大型车
24,3.52,0,2760,1.8,204,1,0,1,0,1,0,0,0,38.9,17,国四,北京奔驰,中型车
12,3.29,1,-1,2,102,0,0,0,0,0,0,0,1,7.7,6,国五,华晨金杯,轻客
64,12.61,0,3014,1.8,204,1,0,1,1,1,1,0,0,55.9,16.9,国四,北京奔驰,中大型车
37,9.57,0,2803,1.8,160,1,0,1,0,1,0,0,1,23.8,12,国四,上汽大众,中型车
1,6.46,0,2850,1.8,163,1,1,0,1,1,1,0,1,15.9,11.4,国五,吉利汽车,中型车
6,1.2,0,2700,1.8,177,1,0,0,1,1,1,0,1,12.7,10,国四,长安汽车,紧凑型SUV
7,2.49,0,2650,2,220,1,0,1,1,1,1,0,1,18.3,10,国五,上汽集团,紧凑型SUV
18,2.6,0,3171,3,330,1,0,1,1,1,1,0,1,154.3,85,国五,玛莎拉蒂,大型车
63,4.62,0,2837,2.4,186,0,0,0,0,0,0,0,0,27.7,12,国四,上汽通用别克,中型车
39,12.83,0,2690,2,242,1,1,1,1,1,0,0,0,27.4,14.3,国四,长安福特,紧凑型SUV
14,2.31,0,2700,1.5,169,1,1,0,1,1,1,0,1,31,17.5,国五,上汽集团,紧凑型SUV
18,1.07,1,2720,1.5,112,0,0,0,0,0,0,0,1,0,4.5,国五,上汽通用五菱,微面
19,2.28,0,2750,1.5,150,1,1,0,1,1,0,0,1,11.9,9,国五,东风风行,紧凑型SUV
6,1.71,0,2699,1.6,122,1,1,0,0,1,0,0,1,27.4,20,国五,奔驰(进口),紧凑型车
21,2.36,0,2715,1,125,1,0,0,1,1,1,0,1,21.9,14.07,国五,上汽集团,紧凑型车
114,12.9,0,2675,2.3,163,1,0,0,0,1,0,0,0,19.1,4.05,国三,一汽奔腾,中型车
30,8.43,0,2774,2,240,1,1,1,0,1,0,0,1,45,18.5,国四,沃尔沃(进口),中型SUV
11,5.6,0,2920,2,184,1,1,0,0,1,0,0,0,38.4,26,国五,北京奔驰,中型车
16,8.24,0,2800,2,218,1,0,1,1,1,1,0,0,27.1,16.3,国四,长城汽车,中大型SUV
60,10.84,1,2360,1,53,0,0,0,0,0,0,0,1,3,0.4,国四,东风小康,微面
5,2.2,0,3122,3,290,1,1,1,1,1,1,0,1,110.9,66.88,国五,奥迪(进口),大型车
5,3.8,0,-1,2.5,-1,0,0,1,1,0,1,0,1,0,24,国五,-,-
53,9.21,1,2656,1.8,101,0,0,1,0,0,0,0,1,10.8,4,国四,上汽大众,中型车
12,1.17,0,2700,1.6,130,1,0,0,1,1,0,0,1,13,8.5,国五,北京现代,紧凑型车
4,3.03,1,2570,2,200,0,0,0,0,1,0,0,1,29.2,24.6,国五,斯巴鲁,跑车
46,6.15,0,3014,3,245,1,0,1,1,1,1,0,1,63.8,23.8,国四,北京奔驰,中大型车
22,1.57,0,2712,1.8,160,1,0,1,1,1,1,0,0,29.2,22.8,国五,一汽-大众,中型车
6,1.93,0,2600,1.6,116,0,0,0,0,0,0,1,0,10.1,6,国四,一汽吉林,小型SUV
1,5.26,0,2820,2,167,1,0,0,1,1,0,0,0,30.3,25.1,国五,雷克萨斯,中大型车
35,2.6,0,2685,1.6,121,1,0,1,1,0,1,0,0,13.9,5.38,国四,上汽通用雪佛兰,紧凑型车
5,1.27,0,2737,2.4,186,1,0,1,0,1,0,0,1,22.2,12,国四,上汽通用雪佛兰,中型车
49,9.1,0,3012,2.5,190,1,1,1,0,1,1,0,0,51.3,23,国四,一汽-大众奥迪,中大型车
22,0.96,0,2750,1.5,150,1,1,0,1,1,1,0,1,12.6,9.5,国五,上汽通用五菱,紧凑型SUV
68,13.46,0,2850,2.5,193,1,0,1,0,0,0,0,0,24.9,11,国四,一汽丰田,中型车
17,1.03,0,2660,1.5,154,1,0,0,1,1,1,0,1,23.4,14.8,国五,比亚迪,紧凑型SUV
12,3.01,0,2640,1.5,114,1,0,1,0,1,0,0,1,14.9,8,国五,上汽通用别克,紧凑型车
5,5.32,0,2700,1.6,126,1,0,0,1,1,1,0,1,20.9,8,国五,奇瑞汽车,紧凑型车
12,1.03,1,2720,1.5,112,0,0,0,0,0,0,0,1,7.1,4,国五,上汽通用五菱,微面
11,6.45,0,2815,3,272,1,1,1,1,1,1,0,1,63.8,30,国四,奥迪(进口),中型SUV
63,8.27,1,2578,1.6,105,1,0,0,0,1,0,0,0,13.7,6.5,国四,一汽-大众,紧凑型车
11,5.26,0,2740,2.7,188,1,0,1,0,1,0,0,1,50.9,35,国五,雷克萨斯,中型SUV
27,5.4,0,2685,1.6,121,1,0,0,0,1,0,0,0,14.5,5.5,国五,上汽通用雪佛兰,紧凑型车
13,2.53,0,2960,-1,-1,0,0,0,1,1,1,0,1,76.9,60,-1,特斯拉,中大型车
5,2.91,0,2661,1.3,133,1,0,0,1,1,1,0,1,11.1,8,国五,吉利汽车,紧凑型SUV
54,4.43,0,2761,1.8,160,1,0,1,0,1,1,0,1,25.6,10,国四,上汽斯柯达,中型车
16,2.82,0,2850,2,245,1,1,1,1,1,0,0,0,32.5,24,国五,长安福特,中型SUV
18,6.19,1,2685,1.5,113,1,0,0,0,0,0,0,1,10.8,6,国五,上汽通用雪佛兰,紧凑型车
43,9.38,0,2790,2.7,188,1,0,1,1,0,0,0,1,32.4,16.3,国四,广汽丰田,中型SUV
19,3.77,1,2680,1.5,150,0,0,1,1,1,1,0,0,12.6,5.8,国五,长城汽车,紧凑型SUV
22,2.21,1,2800,1.6,113,0,0,0,0,0,0,0,1,7.8,4.5,国四,东风风行,MPV
17,4.29,0,2660,1.5,154,1,0,0,1,1,1,0,0,23.4,15,国五,比亚迪,紧凑型SUV
67,7.53,0,2737,2,147,1,0,1,0,1,0,0,0,21.7,7.2,国四,上汽通用别克,中型车
37,10.83,1,3000,2,121,0,0,0,0,0,0,1,1,10.8,5.5,国四,东风风行,MPV
15,2.46,0,2750,2,260,1,1,1,1,1,0,0,1,29.3,21.3,国五,上汽通用别克,中型SUV
28,2.89,0,2595,1.6,120,1,1,0,0,1,0,0,0,30,17.1,国五,MINI,紧凑型SUV
27,5.64,1,2648,1.6,125,0,0,0,0,0,0,0,1,13,7.1,国四,长安福特,紧凑型车
66,1.53,0,2989,6,477,0,0,1,0,1,1,0,0,400.3,125,国四,阿斯顿·马丁,大型车
15,1.4,0,2960,-1,-1,0,1,0,1,1,1,0,0,78.5,55,-1,特斯拉,中大型车
4,1.22,0,2757,2,224,0,0,1,0,1,0,0,0,64.9,35,国五,奥迪(进口),中型车
13,4.15,0,3171,3,330,1,0,1,1,1,1,0,0,154.3,70,国四,玛莎拉蒂,大型车
21,1.23,0,2811,2,275,1,0,1,1,1,0,0,0,43.4,31.5,国五,雪佛兰(进口),跑车
17,9.11,0,2635,2,156,1,0,1,0,0,0,0,1,26.6,10,国五,Jeep(进口),紧凑型SUV
4,2.34,0,2837,1.4,150,1,0,1,1,1,1,0,0,31.3,15.6,国五,上汽集团,中型车
14,1.56,0,2807,2,190,1,0,0,1,1,1,0,0,14.1,8,国五,众泰汽车,中型SUV
2,8.72,0,2920,2,245,1,0,1,1,1,1,0,0,46.8,23.3,国五,华晨宝马,中型车
17,6.4,0,2880,-1,86,0,0,1,1,1,1,0,1,43.3,12,-1,腾势汽车,中型车
2,7.63,0,2885,3,340,1,1,1,1,1,1,0,0,100.7,61.99,国五,路虎(进口),中大型SUV
24,11.03,0,3108,2,218,1,0,1,1,1,1,0,0,54.2,27,国五,华晨宝马,中大型车
2,2.99,0,2690,1.6,156,1,0,0,1,1,1,0,1,18.7,9.5,国五,观致汽车,紧凑型车
22,0.84,1,3310,2.5,122,0,0,0,0,0,0,0,0,17.6,15.5,国五,南京依维柯,轻客
6,4.16,1,2638,1.4,150,1,1,0,0,0,0,0,0,15.2,8,国五,上汽斯柯达,小型SUV
3,9.94,1,2680,1.5,114,1,0,0,1,1,1,0,1,7,4,国五,长安汽车,MPV
62,4.69,0,2450,1.5,107,0,0,0,0,1,0,0,0,8.5,3,国四,东风日产,小型车
16,1.62,0,2680,2,197,1,1,0,1,1,1,0,1,15.2,9.5,国五,长城汽车,紧凑型SUV
62,8.44,0,2837,2.4,186,1,1,1,1,1,1,0,1,29.8,8.5,国四,上汽通用别克,中型车
56,6.47,0,2578,2,211,1,1,1,0,1,0,0,0,33.8,13.5,国四,大众(进口),跑车
65,14.61,1,2550,1.6,126,0,0,0,0,0,0,0,0,8.4,1.35,国四,奇瑞汽车,紧凑型车
18,2.14,0,2700,1.5,169,1,1,0,1,1,1,0,1,15.6,11,国五,上汽集团,紧凑型SUV
21,5.08,0,2720,1.8,158,1,0,0,1,1,1,0,0,18.1,7,国五,东风裕隆,紧凑型SUV
39,7.08,0,2803,1.8,160,1,0,1,0,1,0,0,0,23.8,11.5,国四,上汽大众,中型车
5,2.93,0,2737,2,154,1,0,1,0,1,0,0,1,19.5,10.8,国五,上汽通用雪佛兰,中型车
38,4.69,0,2620,2,155,0,0,0,1,0,1,0,0,21,12.5,国四,东风本田,紧凑型SUV
16,0.48,0,2684,1.4,150,1,1,1,0,1,0,0,1,24.5,18,国五,上汽大众,紧凑型SUV
59,4.6,0,2909,3,238,1,0,1,1,1,1,0,0,74.9,19,国四,捷豹,中大型车
18,4.1,0,2815,1.6,167,1,0,1,1,1,0,0,1,20.6,9.9,国五,东风雪铁龙,中型车
55,10.89,1,2470,1.4,86,0,0,0,0,0,0,0,1,9.3,3.8,国四,上汽大众,小型车
16,0.96,0,2700,1.5,169,1,1,0,1,1,1,0,1,31,18,国五,上汽集团,紧凑型SUV
53,9.8,0,2920,3.6,300,1,0,1,1,1,1,0,0,135.9,45,国四,保时捷,大型车
26,0.98,0,2715,1,125,0,0,0,0,0,0,0,0,23.4,18.5,国五,上汽集团,紧凑型车
6,5.26,1,2700,1.5,170,1,0,0,1,1,1,0,0,11.1,7.2,国五,长安汽车,紧凑型SUV
8,1.23,0,2685,1.5,113,1,0,0,0,1,0,0,0,11.9,7.5,国五,上汽通用雪佛兰,紧凑型车
1,2.25,0,2807,3.6,400,1,1,1,1,1,1,0,1,100.7,77.5,国五,保时捷,中型SUV
7,1.94,0,2684,1.8,160,1,1,1,1,1,1,0,0,28.2,18,国五,上汽大众,紧凑型SUV
7,5.58,0,2555,1.4,140,1,0,0,0,0,0,0,0,16.3,8.3,国五,上汽通用别克,小型SUV
6,3.04,0,2684,1.8,160,1,1,1,1,1,1,0,1,28.2,20,国五,上汽大众,紧凑型SUV
32,5.11,1,2725,1.5,116,0,0,0,1,1,1,0,0,5.9,2.43,国四,东风小康,微面
16,0.25,0,2740,6,547,0,0,1,1,1,1,0,0,422,220,国五,阿斯顿·马丁,跑车
17,1.13,0,2950,2,224,0,0,0,0,0,0,0,1,20.6,13.5,国五,上汽大通,中大型SUV
3,2.17,0,2871,2,220,1,1,1,1,1,1,0,0,29.7,22.58,国五,一汽-大众,中型车
8,12.17,0,-1,3,-1,1,0,1,1,1,1,0,0,0,58,国五,-,-
38,5,0,2751,2,211,0,0,1,0,1,0,0,0,64.9,30,国四,奥迪(进口),中型车
35,3.29,0,2660,2,241,0,1,1,1,1,1,0,0,68.2,24,国四,路虎(进口),中型SUV
36,7.9,0,3122,3,333,1,1,1,1,1,1,0,0,126.8,45,国四,奥迪(进口),大型车
43,7.82,1,2656,1.6,95,0,0,1,0,0,0,0,1,10.4,4.1,国四,上汽大众,中型车
44,8.77,0,-1,3,-1,1,1,1,1,1,1,0,0,0,29.5,国四,-,-
32,6.46,0,2850,2,242,1,0,0,1,1,1,0,1,26.4,13,国五,长安福特,中型车
8,1.28,0,2660,2.5,180,1,1,1,1,0,0,0,0,26,19,国五,一汽丰田,紧凑型SUV
59,10.4,0,2933,3,306,1,0,1,1,1,1,0,1,114.5,30.11,国四,宝马(进口),中大型SUV
17,2.65,0,2760,2,150,1,1,0,1,1,1,0,1,30.9,16,国五,华晨宝马,紧凑型SUV
9,1.24,0,1873,1,71,0,1,0,0,1,0,0,0,13.8,8.8,国五,smart,微型车
33,6.93,0,2790,2.7,188,1,0,1,1,0,0,0,0,32.4,19,国四,广汽丰田,中型SUV
6,2.42,0,2700,1.8,177,1,0,0,1,1,1,0,1,14.8,10,国五,长安汽车,紧凑型SUV
6,2.4,0,2495,1.2,102,0,0,0,0,0,0,0,0,22.3,14,国五,MINI,小型车
18,4.54,0,2856,2,180,1,0,1,0,1,0,0,1,33.6,17.5,国五,沃尔沃亚太,中型车
42,9.81,0,3108,3,258,1,0,1,1,1,1,0,0,60.7,25,国四,华晨宝马,中大型车
26,0.01,0,2715,1,125,1,0,0,1,1,1,0,0,21.9,16,国五,上汽集团,紧凑型车
7,7.79,0,2837,1.4,150,1,0,1,1,1,1,0,1,31.3,18,国五,上汽集团,中型车
32,13.67,1,2600,1.5,109,0,0,0,0,0,0,0,1,4.8,1.6,国四,比亚迪,紧凑型车
21,5.97,0,2603,2,170,1,1,1,0,1,0,0,1,36.2,18,国四,一汽-大众奥迪,紧凑型SUV
15,8.87,0,2705,1.5,109,1,0,1,1,1,1,0,1,28.2,10.5,国五,上汽集团,紧凑型车
45,12.02,0,2895,3,333,1,0,1,0,1,1,0,1,100.1,50,国四,保时捷,中大型SUV
4,4.7,0,2700,1.5,156,1,1,0,1,1,1,0,0,14.1,8.5,国五,东南汽车,紧凑型SUV
7,8.61,1,2835,2.4,136,0,0,0,0,0,0,0,0,11,9,国五,江铃福特,轻客
9,5.64,0,2500,-1,53,1,0,0,1,1,1,0,1,26.8,5,-1,北汽新能源,小型车
11,1.79,0,2570,1.4,150,1,1,0,1,1,0,0,1,17.2,11.8,国五,广汽菲克Jeep,小型SUV
57,7.82,0,2660,2,156,1,0,0,0,1,0,0,1,32.5,13,国四,宝马(进口),紧凑型车
3,1.68,1,2630,1.6,122,1,0,0,0,1,0,0,1,9.3,6.28,国五,海马汽车,紧凑型SUV
16,0.86,0,2637,1.4,131,1,0,0,0,1,0,0,1,16.8,11,国五,一汽-大众,紧凑型车
17,4.38,0,2670,1.5,154,1,0,0,1,1,1,0,1,20.2,12,国五,比亚迪,紧凑型车
22,8.92,1,2690,1.6,122,1,0,0,0,1,0,0,0,9.4,3.8,国四,东风风行,紧凑型SUV
12,5.29,0,2807,2,237,1,1,1,1,1,0,0,0,60.6,50,国五,保时捷,中型SUV
20,4.2,1,2700,1.5,102,0,0,0,0,0,0,0,1,4.8,1.7,国四,一汽吉林,微面
4,4.04,0,2810,1.6,136,1,0,0,0,1,0,0,1,30.7,20.5,国五,华晨宝马,中型车
21,10.9,0,2705,1.5,109,0,0,0,1,1,1,0,1,27,10.75,国五,上汽集团,紧凑型车
24,1.29,0,2670,1.5,154,1,0,0,1,1,1,0,1,20.2,14.5,国五,比亚迪,紧凑型车
6,3.09,0,2700,1.8,177,1,0,0,1,1,1,0,0,12.7,9,国五,长安汽车,紧凑型SUV
6,0.51,0,2992,6,608,1,1,1,1,1,1,0,0,432,320,国五,宾利,中大型SUV
15,10.28,0,2790,4,275,1,0,1,1,1,1,0,1,100.2,68,国五,雷克萨斯,中大型SUV
0,2.98,0,2920,2,245,1,1,1,1,1,1,0,1,54.9,36.9,国五,宝马(进口),中型车
46,11.64,0,2745,3,245,1,0,1,0,1,1,0,0,103.3,32.5,国四,路虎(进口),中大型SUV
10,7.06,0,3109,2,276,1,1,1,1,1,1,0,0,53.2,30,国五,上汽通用凯迪拉克,中大型车
22,1.18,0,2600,1.4,100,0,0,0,1,1,0,0,0,9.3,7.5,国五,东风悦达起亚,小型车
4,2.67,0,2849,2.7,340,1,1,1,1,1,1,0,0,60.8,34,国五,林肯,中大型SUV
14,3.24,0,3108,2,252,1,1,1,1,1,1,0,1,51.8,41.8,国五,华晨宝马,中大型车
66,18.6,0,2780,3,177,1,0,1,1,1,1,0,0,47.5,18,国四,三菱(进口),中大型SUV
16,1.42,0,2950,2,224,1,0,1,1,1,1,0,0,20.6,13.8,国五,上汽大通,中大型SUV
61,11.82,0,2700,2.4,174,1,0,1,1,1,1,0,0,31.1,9,国四,现代(进口),中型SUV
4,4.54,0,2805,1.6,180,1,0,0,1,1,0,0,1,19.6,12.8,国五,东风悦达起亚,中型车
52,5.85,0,2776,2,240,1,0,1,0,1,0,0,0,34.7,12,国四,沃尔沃(进口),中型车
42,11.98,0,2915,3.5,306,1,1,1,1,1,1,0,1,97.5,36,国四,奔驰(进口),中大型SUV
52,5.33,0,2578,1.6,100,1,0,0,0,1,0,0,1,16,7,国四,一汽-大众,紧凑型车
9,6.42,0,2603,1.6,110,1,0,1,0,1,0,0,0,11.5,5.6,国五,上汽斯柯达,紧凑型车
10,1.23,0,2719,2.3,314,0,0,1,1,1,1,0,0,43.1,30,国五,福特(进口),跑车
37,10.67,1,-1,2.8,-1,0,0,0,0,0,0,0,1,0,9,国四,-,-
18,3.03,0,2629,1.4,150,1,1,1,1,1,1,0,0,29.9,15,国五,一汽-大众奥迪,紧凑型车
1,4.8,0,2737,1.6,184,1,0,1,1,1,1,0,0,20.6,12,国五,上汽通用雪佛兰,中型车
16,11.03,0,2640,2,160,1,0,0,1,1,1,0,0,21.4,9.2,国五,北京现代,紧凑型SUV
43,8.94,0,2650,1.5,109,1,0,1,1,1,0,0,1,11.9,3.5,国四,上汽集团,紧凑型车
47,7.85,0,2660,2,241,0,1,1,1,1,1,0,0,68.2,24,国四,路虎(进口),中型SUV
66,10.48,0,2635,2.4,170,1,0,0,0,0,0,0,0,26,9.11,国四,Jeep(进口),紧凑型SUV
58,13.23,0,2890,2.7,185,1,0,1,1,0,1,0,0,32.6,10,国四,道奇(进口),中型SUV
19,3.59,1,2570,2,200,0,0,0,0,0,0,0,0,29.3,24,国四,丰田(进口),跑车
64,5.34,0,2600,1.6,105,0,0,0,0,0,0,0,0,10.4,4.7,国四,东风日产,小型车
13,7.44,0,2555,1.4,140,1,0,0,0,1,0,0,1,14.5,6.98,国五,上汽通用雪佛兰,小型SUV
15,3.14,0,2850,1.5,181,1,0,0,0,1,0,0,0,20.9,15.2,国五,长安福特,中型车
30,2.57,0,2467,1.6,98,0,0,0,0,0,0,0,1,24.4,11.5,国四,MINI,小型车
7,1.55,1,2603,1.6,110,1,0,0,0,1,0,0,0,11.7,6.65,国五,上汽大众,紧凑型车
33,10.13,0,2684,2,200,1,1,1,1,1,1,0,0,31.7,15.5,国四,上汽大众,紧凑型SUV
26,11.68,0,2755,3,245,1,1,1,0,1,0,0,0,47.5,29,国四,北京奔驰,中型SUV
7,3.74,0,2720,2,205,1,1,1,1,1,1,0,0,30.4,16.5,国五,比亚迪,中型SUV
6,2.26,1,2630,1.6,122,1,0,0,1,1,1,0,1,10.4,6.6,国五,海马汽车,紧凑型SUV
22,0.56,0,2670,1.5,154,1,0,0,1,1,1,0,0,20.2,17,国五,比亚迪,紧凑型车
32,8.08,0,2684,1.8,160,1,1,1,1,1,1,0,1,28.2,18,国四,上汽大众,紧凑型SUV
26,0.29,0,2715,1,125,1,0,0,1,1,1,0,0,21.9,15.98,国五,上汽集团,紧凑型车
16,1.17,1,2700,1.5,169,1,1,0,1,1,1,0,0,14,11.8,国五,上汽集团,紧凑型SUV
28,8.17,1,2660,1.6,125,1,0,1,0,1,0,0,0,8.7,5,国四,长安汽车,紧凑型车
6,1.08,1,2687,1.5,113,0,0,0,0,1,0,0,0,10.5,5.1,国五,长安福特,紧凑型车
29,2.57,0,2596,1.6,218,1,1,1,0,1,1,0,1,47.7,26,国四,MINI JCW,小型SUV
59,5.17,0,2920,3.6,300,1,0,1,1,1,1,0,0,140.2,52,国四,保时捷,大型车
5,1.89,1,3850,2.5,136,1,0,0,0,0,0,0,0,43.2,22,国四,上汽大通,轻客
13,4.12,0,2670,2,177,1,1,0,1,1,1,0,1,16.3,9,国五,北京汽车,紧凑型SUV
66,13,0,2660,3.2,233,1,1,1,1,1,1,0,0,70.3,15.8,国四,路虎(进口),中型SUV
30,11.69,0,2850,2,203,1,0,1,0,1,0,0,1,21.7,9,国四,长安福特,中型车
22,1.21,0,2829,1.5,170,1,0,1,0,1,0,0,0,21.2,14.9,国五,上汽通用雪佛兰,中型车
46,9.2,0,3108,3,306,1,0,1,1,1,1,0,1,76.4,26,国四,华晨宝马,中大型车
34,8.34,1,2648,1.6,125,0,0,0,0,0,0,0,1,13,4.6,国四,长安福特,紧凑型车
2,8.93,0,-1,2.4,-1,0,0,0,0,0,0,0,1,0,17,国五,-,-
57,11.49,0,2800,2,156,1,0,1,0,1,0,0,1,22,8.2,国四,广汽本田,中型车
43,10.89,0,2648,1.6,125,0,0,0,0,0,0,0,1,14.2,4.5,国四,长安福特,紧凑型车
25,0.42,0,2950,2,224,1,0,1,1,1,1,0,1,20.6,15,国五,上汽大通,中大型SUV
54,7.16,0,2760,2.5,218,1,0,1,0,1,0,0,0,44.9,12.5,国四,华晨宝马,中型车
21,0.4,0,2650,2,220,1,0,1,1,1,1,0,1,18.3,13.5,国五,上汽集团,紧凑型SUV
8,7.09,1,3000,2,112,0,0,0,0,0,0,0,1,8.9,3.29,国四,东风风行,MPV
46,5.65,1,2678,1.4,131,1,0,1,0,1,0,0,0,17.9,5.9,国四,上汽大众,MPV
27,11.45,0,2610,1.6,110,1,0,1,0,1,0,0,1,16.5,7.68,国四,上汽大众,紧凑型车
12,10.72,1,2550,1.3,99,0,0,0,0,0,0,0,1,8.2,5,国四,一汽丰田,小型车
24,4.97,0,2837,2,269,1,1,1,1,1,1,0,0,45.6,19.2,国五,上汽通用凯迪拉克,中大型车
13,1.86,1,2610,1.5,120,1,1,0,1,1,1,0,0,9.1,6,国五,东南汽车,小型SUV
12,2.31,1,2800,2.5,122,0,0,0,0,0,0,0,1,15.2,9.2,国四,南京依维柯,轻客
61,7.87,0,2760,3,218,1,1,1,0,1,1,0,0,51.3,13,国四,宝马(进口),紧凑型SUV
13,5.21,1,2660,1.6,125,1,0,1,0,1,0,0,0,8.7,5.2,国五,长安汽车,紧凑型车
6,5.51,1,2750,1.8,137,1,0,0,1,1,1,0,1,9.7,5.8,国四,上汽通用五菱,紧凑型SUV
51,4.8,0,2800,2,156,1,0,1,1,0,1,0,0,24.2,12.6,国四,广汽本田,中型车
11,3.58,0,2869,2,180,1,0,1,0,1,1,0,0,40.5,22,国四,一汽-大众奥迪,中型车
50,12.03,1,2678,1.4,131,1,0,1,0,1,0,0,1,17.9,6.18,国四,上汽大众,MPV
34,10.87,0,2807,3,271,1,1,1,1,1,1,0,0,51,21.8,国四,凯迪拉克(进口),中型SUV
47,3.79,1,2710,1.5,113,0,0,1,0,1,0,0,1,7.4,3.6,国四,江淮汽车,紧凑型车
30,2.81,1,2570,1.4,107,1,0,0,0,1,0,0,0,9.2,4.9,国四,东风悦达起亚,小型车
41,8.08,1,2800,1.6,113,0,0,0,0,0,0,0,1,6.9,2.5,国四,东风风行,MPV
6,3.69,0,2850,1.8,163,1,1,0,1,1,1,0,1,15.9,9.58,国五,吉利汽车,中型车
16,2.38,0,2650,-1,100,0,0,0,1,1,1,0,1,22.3,11.5,-1,北汽新能源,紧凑型车
21,1.78,0,2670,1.5,154,1,0,0,1,1,1,0,1,20.2,13.99,国五,比亚迪,紧凑型车
43,7.54,1,2648,1.6,125,1,0,0,0,1,0,0,1,14.4,4.39,国四,长安福特,紧凑型车
25,0.52,0,2670,1.5,154,1,0,0,1,1,1,0,0,20.2,14,国五,比亚迪,紧凑型车
12,1.12,0,2856,2,238,1,0,1,0,1,1,0,0,54.9,28.9,国五,沃尔沃亚太,中型车
23,2.14,0,2715,1,125,1,0,0,1,1,1,0,1,21.9,15,国五,上汽集团,紧凑型车
17,3.32,0,2980,2.5,299,1,1,1,1,1,1,0,1,47.6,34,国五,上汽大众,中大型SUV
7,1.31,0,2690,1.5,181,0,0,0,0,0,0,0,0,20.1,12,国五,长安福特,紧凑型SUV
7,2.86,0,3210,3,326,1,1,1,1,1,1,0,0,147.4,84,国五,宝马(进口),大型车
42,2.95,1,2710,1.8,143,0,0,0,0,1,0,0,1,7.4,2.1,国四,江淮汽车,MPV
14,0.66,0,2873,2,245,1,1,1,1,1,1,0,0,69.7,53,国五,奔驰(进口),中大型车
16,7.56,1,2750,1.3,92,0,0,0,0,0,0,1,1,3.9,1.7,国五,长安汽车,微面
5,2.65,0,2495,1.2,102,1,1,0,0,1,0,0,0,24.4,15,国五,MINI,小型车
7,5.71,0,2857,2,269,1,1,1,1,1,1,0,1,52.1,27,国五,上汽通用凯迪拉克,中型SUV
3,2.66,0,3108,2,218,1,0,1,1,1,1,0,0,54.2,34,国五,华晨宝马,中大型车
41,4.65,1,2610,1.6,106,0,0,0,0,1,0,0,1,8.2,2,国四,东风乘用车,紧凑型车
18,8.23,0,2706,2.5,186,1,1,1,1,0,0,0,1,25.9,16,国四,东风日产,紧凑型SUV
4,7.13,0,2684,1.8,160,1,1,0,0,1,0,0,0,26.7,15,国五,上汽大众,紧凑型SUV
17,1.66,0,2475,2.7,265,0,0,1,0,1,0,0,0,78.8,66.5,国五,保时捷,跑车
39,9.05,0,3088,2.4,167,0,0,0,0,0,0,0,1,22.7,9,国四,上汽通用别克,MPV
23,4.79,0,2603,2,170,1,1,0,0,1,0,0,0,30.9,15.5,国四,一汽-大众奥迪,紧凑型SUV
5,1.8,0,2700,1.5,169,1,1,0,1,1,1,0,0,16.2,10,国五,上汽集团,紧凑型SUV
20,5.42,1,-1,1.6,-1,1,0,0,1,1,1,0,0,0,5.4,国五,-,-
24,0.41,1,-1,1.6,-1,0,0,0,0,1,0,0,0,0,9,国五,-,-
25,0.14,0,2650,1.5,152,1,0,0,1,1,1,0,0,14.5,11,国五,广汽乘用车,紧凑型SUV
52,10.51,1,2340,1,69,0,0,0,0,0,0,0,1,3.6,0.7,国四,奇瑞汽车,微型车
15,4.5,0,2670,1.5,154,1,0,1,1,1,1,0,0,22.8,10,国五,比亚迪,紧凑型车
18,1.76,0,2820,2,167,1,0,0,1,1,0,0,0,0,31.88,国五,雷克萨斯,中大型车
35,6.6,1,2570,1.4,107,0,0,0,0,1,0,0,1,8.6,2.7,国四,北京现代,小型车
57,9.06,1,2500,1.6,100,0,0,0,0,0,0,0,0,8.9,4,国四,东南汽车,紧凑型车
6,2.03,0,1867,1,70,0,1,0,0,0,0,0,1,15,9,国五,smart,微型车
4,2.31,0,1867,1,102,0,1,0,0,0,0,0,1,24.4,10,国四,smart,微型车
21,0.89,1,3050,1.5,117,0,0,0,0,0,0,0,1,5.4,3.8,国五,东风小康,微面
11,7.22,0,2850,2,242,1,0,1,1,1,1,0,1,28.9,15,国五,长安福特,中型车
38,6.97,1,2500,1.3,97,0,0,0,0,0,0,0,1,5.9,2.5,国四,一汽海马,小型车
8,2.53,1,2660,1.5,154,1,0,0,1,1,1,0,1,9.8,6.8,国五,比亚迪,紧凑型SUV
19,0.69,0,2950,2,224,0,0,0,0,0,0,0,0,19.9,16.5,国五,上汽大通,中大型SUV
61,5.48,1,2800,1.3,82,0,0,0,0,0,0,0,0,6.4,1.52,国四,长安轻型车,微面
11,1.61,0,2790,2,238,1,1,1,1,1,0,0,1,0,53,国五,雷克萨斯,中大型SUV
